nm,n,k,wl
749.568542,2.223206,0,0.749568542
750.305908,2.223065,0,0.750305908
751.043152,2.222925,0,0.751043152
751.780396,2.222785,0,0.751780396
752.517578,2.222646,0,0.752517578
753.2547,2.222507,0,0.7532547
753.99176,2.222368,0,0.75399176
754.728821,2.222231,0,0.754728821
755.46582,2.222093,0,0.75546582
756.202759,2.221956,0,0.756202759
756.939636,2.22182,0,0.756939636
757.676453,2.221684,0,0.757676453
758.413269,2.221549,0,0.758413269
759.150024,2.221414,0,0.759150024
759.886719,2.221279,0,0.759886719
760.623352,2.221145,0,0.760623352
761.359985,2.221011,0,0.761359985
762.096497,2.220878,0,0.762096497
762.833008,2.220745,0,0.762833008
763.569458,2.220613,0,0.763569458
764.305908,2.220481,0,0.764305908
765.042236,2.22035,0,0.765042236
765.778564,2.220219,0,0.765778564
766.514832,2.220088,0,0.766514832
767.251038,2.219958,0,0.767251038
767.987183,2.219829,0,0.767987183
768.723328,2.219699,0,0.768723328
769.459412,2.21957,0,0.769459412
770.195435,2.219442,0,0.770195435
770.931396,2.219314,0,0.770931396
771.667297,2.219187,0,0.771667297
772.403198,2.21906,0,0.772403198
773.138977,2.218933,0,0.773138977
773.874756,2.218807,0,0.773874756
774.610535,2.218681,0,0.774610535
775.346191,2.218555,0,0.775346191
776.081848,2.218431,0,0.776081848
776.817383,2.218306,0,0.776817383
777.552917,2.218182,0,0.777552917
778.288391,2.218058,0,0.778288391
779.023865,2.217935,0,0.779023865
779.759216,2.217812,0,0.779759216
780.494568,2.217689,0,0.780494568
781.229858,2.217567,0,0.781229858
781.965088,2.217445,0,0.781965088
782.700256,2.217324,0,0.782700256
783.435425,2.217203,0,0.783435425
784.170532,2.217082,0,0.784170532
784.905579,2.216962,0,0.784905579
785.640564,2.216842,0,0.785640564
786.375488,2.216723,0,0.786375488
787.110352,2.216604,0,0.787110352
787.845215,2.216486,0,0.787845215
788.580017,2.216367,0,0.788580017
789.314758,2.216249,0,0.789314758
790.049438,2.216132,0,0.790049438
790.784058,2.216015,0,0.790784058
791.518677,2.215898,0,0.791518677
792.253235,2.215782,0,0.792253235
792.987732,2.215666,0,0.792987732
793.722168,2.21555,0,0.793722168
794.456543,2.215435,0,0.794456543
795.190857,2.21532,0,0.795190857
795.925171,2.215206,0,0.795925171
796.659424,2.215091,0,0.796659424
797.393616,2.214978,0,0.797393616
798.127747,2.214864,0,0.798127747
798.861816,2.214751,0,0.798861816
799.595886,2.214639,0,0.799595886
800.329895,2.214526,0,0.800329895
801.063782,2.214414,0,0.801063782
801.797668,2.214303,0,0.801797668
802.531555,2.214191,0,0.802531555
803.26532,2.214081,0,0.80326532
