nm,n,k,wl
993.706665,1.572913,0,0.993706665
995.279907,1.572824,0,0.995279907
996.853027,1.572735,0,0.996853027
998.426147,1.572646,0,0.998426147
999.999146,1.572557,0,0.999999146
1012.878723,1.571826,0,1.012878723
1016.250183,1.571633,0,1.016250183
1019.622375,1.571441,0,1.019622375
1022.995239,1.571247,0,1.022995239
1026.368652,1.571054,0,1.026368652
1029.74292,1.57086,0,1.02974292
1033.117676,1.570666,0,1.033117676
1036.493286,1.570471,0,1.036493286
1039.869385,1.570276,0,1.039869385
1043.246338,1.57008,0,1.043246338
1046.623779,1.569884,0,1.046623779
1050.001953,1.569688,0,1.050001953
1053.380859,1.569491,0,1.053380859
1056.760498,1.569294,0,1.056760498
1060.140625,1.569096,0,1.060140625
1063.521484,1.568898,0,1.063521484
1066.903076,1.568699,0,1.066903076
1070.2854,1.5685,0,1.0702854
1073.668213,1.568301,0,1.073668213
1077.051758,1.568101,0,1.077051758
1080.436035,1.567901,0,1.080436035
1083.820923,1.5677,0,1.083820923
1087.206543,1.567499,0,1.087206543
1090.592773,1.567297,0,1.090592773
1093.979736,1.567095,0,1.093979736
1097.36731,1.566892,0,1.09736731
1100.755615,1.566689,0,1.100755615
1104.144531,1.566485,0,1.104144531
1107.53418,1.566281,0,1.10753418
1110.924438,1.566077,0,1.110924438
1114.31543,1.565872,0,1.11431543
1117.707031,1.565666,0,1.117707031
1121.099365,1.56546,0,1.121099365
1124.49231,1.565254,0,1.12449231
1127.885986,1.565047,0,1.127885986
1131.280273,1.564839,0,1.131280273
1134.675293,1.564632,0,1.134675293
1138.070923,1.564423,0,1.138070923
1141.467285,1.564214,0,1.141467285
1144.864258,1.564005,0,1.144864258
1148.261963,1.563795,0,1.148261963
1151.660278,1.563585,0,1.151660278
1155.059326,1.563374,0,1.155059326
1158.458984,1.563162,0,1.158458984
1161.859253,1.56295,0,1.161859253
1165.260376,1.562738,0,1.165260376
1168.661987,1.562525,0,1.168661987
1172.064453,1.562312,0,1.172064453
1175.467529,1.562097,0,1.175467529
1178.871216,1.561883,0,1.178871216
1182.275635,1.561668,0,1.182275635
1185.680664,1.561452,0,1.185680664
1189.086304,1.561236,0,1.189086304
1192.492798,1.56102,0,1.192492798
1195.89978,1.560803,0,1.19589978
1199.307617,1.560585,0,1.199307617
1202.716064,1.560367,0,1.202716064
1206.125122,1.560148,0,1.206125122
1209.534912,1.559929,0,1.209534912
1212.945313,1.559709,0,1.212945313
1216.356445,1.559489,0,1.216356445
1219.768188,1.559268,0,1.219768188
1223.180664,1.559046,0,1.223180664
1226.59375,1.558824,0,1.22659375
1230.007568,1.558602,0,1.230007568
1233.421997,1.558379,0,1.233421997
1236.837158,1.558155,0,1.236837158
1240.25293,1.557931,0,1.24025293
1243.669434,1.557706,0,1.243669434
1247.086548,1.557481,0,1.247086548
1250.504395,1.557255,0,1.250504395
1253.922852,1.557029,0,1.253922852
1257.342041,1.556802,0,1.257342041
1260.761841,1.556574,0,1.260761841
1264.182373,1.556346,0,1.264182373
1267.603516,1.556117,0,1.267603516
1271.025391,1.555888,0,1.271025391
1274.447998,1.555658,0,1.274447998
1277.871094,1.555428,0,1.277871094
1281.294922,1.555197,0,1.281294922
1284.719482,1.554965,0,1.284719482
1288.144775,1.554733,0,1.288144775
1291.570557,1.554501,0,1.291570557
1294.997192,1.554267,0,1.294997192
1298.424316,1.554034,0,1.298424316
1301.852295,1.553799,0,1.301852295
1305.280762,1.553564,0,1.305280762
1308.710083,1.553329,0,1.308710083
1312.139893,1.553092,0,1.312139893
1315.570557,1.552856,0,1.315570557
1319.001709,1.552618,0,1.319001709
1322.433716,1.55238,0,1.322433716
1325.866333,1.552142,0,1.325866333
1329.299561,1.551903,0,1.329299561
1332.733521,1.551663,0,1.332733521
1336.168091,1.551423,0,1.336168091
1339.603271,1.551182,0,1.339603271
1343.039307,1.55094,0,1.343039307
1346.47583,1.550698,0,1.34647583
1349.913208,1.550455,0,1.349913208
1353.351196,1.550212,0,1.353351196
1356.789795,1.549968,0,1.356789795
1360.229126,1.549724,0,1.360229126
1363.669189,1.549478,0,1.363669189
1367.109741,1.549233,0,1.367109741
1370.551025,1.548986,0,1.370551025
1373.993042,1.548739,0,1.373993042
1377.435791,1.548492,0,1.377435791
1380.87915,1.548243,0,1.38087915
1384.322998,1.547995,0,1.384322998
1387.767822,1.547745,0,1.387767822
1391.213135,1.547495,0,1.391213135
1394.65918,1.547244,0,1.39465918
1398.105835,1.546993,0,1.398105835
1401.553223,1.546741,0,1.401553223
1405.001221,1.546489,0,1.405001221
1408.449951,1.546235,0,1.408449951
1411.899292,1.545982,0,1.411899292
1415.349365,1.545727,0,1.415349365
1418.800049,1.545472,0,1.418800049
1422.251465,1.545216,0,1.422251465
1425.703491,1.54496,0,1.425703491
1429.15625,1.544703,0,1.42915625
1432.609619,1.544446,0,1.432609619
1436.063721,1.544187,0,1.436063721
1439.518555,1.543929,0,1.439518555
1442.973877,1.543669,0,1.442973877
1446.430054,1.543409,0,1.446430054
1449.886841,1.543148,0,1.449886841
1453.344238,1.542887,0,1.453344238
1456.802368,1.542625,0,1.456802368
1460.261108,1.542362,0,1.460261108
1463.720581,1.542099,0,1.463720581
1467.180786,1.541835,0,1.467180786
1470.641479,1.54157,0,1.470641479
1474.103027,1.541305,0,1.474103027
1477.565186,1.541039,0,1.477565186
1481.027954,1.540772,0,1.481027954
1484.491455,1.540505,0,1.484491455
1487.955566,1.540237,0,1.487955566
1491.42041,1.539968,0,1.49142041
1494.885986,1.539699,0,1.494885986
1498.352051,1.539429,0,1.498352051
1501.81897,1.539159,0,1.50181897
1505.286377,1.538888,0,1.505286377
1508.754639,1.538616,0,1.508754639
1512.223389,1.538343,0,1.512223389
1515.692993,1.53807,0,1.515692993
1519.163208,1.537796,0,1.519163208
1522.634033,1.537522,0,1.522634033
1526.105591,1.537247,0,1.526105591
1529.577881,1.536971,0,1.529577881
1533.050659,1.536694,0,1.533050659
1536.52417,1.536417,0,1.53652417
1539.998413,1.536139,0,1.539998413
1543.473389,1.535861,0,1.543473389
1546.948975,1.535582,0,1.546948975
1550.425171,1.535302,0,1.550425171
1553.9021,1.535021,0,1.5539021
1557.379639,1.53474,0,1.557379639
1560.85791,1.534458,0,1.56085791
1564.336792,1.534176,0,1.564336792
1567.816528,1.533893,0,1.567816528
1571.296753,1.533609,0,1.571296753
1574.777588,1.533324,0,1.574777588
1578.259277,1.533039,0,1.578259277
1581.741577,1.532753,0,1.581741577
1585.224487,1.532466,0,1.585224487
1588.708252,1.532179,0,1.588708252
1592.192505,1.531891,0,1.592192505
1595.67749,1.531602,0,1.59567749
1599.163086,1.531313,0,1.599163086
1602.649414,1.531023,0,1.602649414
1606.136475,1.530732,0,1.606136475
1609.624023,1.530441,0,1.609624023
1613.112427,1.530148,0,1.613112427
1616.601318,1.529856,0,1.616601318
1620.091064,1.529562,0,1.620091064
1623.581299,1.529268,0,1.623581299
1627.072388,1.528973,0,1.627072388
1630.564087,1.528677,0,1.630564087
1634.056396,1.528381,0,1.634056396
1637.549561,1.528084,0,1.637549561
1641.043213,1.527786,0,1.641043213
1644.537476,1.527488,0,1.644537476
1648.032593,1.527189,0,1.648032593
1651.52832,1.526889,0,1.65152832
1655.024658,1.526588,0,1.655024658
1658.521729,1.526287,0,1.658521729
1662.019531,1.525985,0,1.662019531
1665.517944,1.525682,0,1.665517944
1669.016968,1.525379,0,1.669016968
1672.516846,1.525075,0,1.672516846
1676.017212,1.52477,0,1.676017212
1679.518188,1.524464,0,1.679518188
1683.019897,1.524158,0,1.683019897
1686.522461,1.523851,0,1.686522461
